"year" "julian.day" "wild" "river.age" "sea.age" "length" "weight" "sea.lice" "river" "country" "sex"
"6241" 2015 130 FALSE 1 2 67.7 2.25 FALSE "nivelle" "fr" "F"
"6248" 2014 123 TRUE 2 2 72.2 2.75 TRUE "nivelle" "fr" "M"
"6266" 2001 147 FALSE 1 1 58.7 1.25 FALSE "nivelle" "fr" "F"
"6276" 2007 130 TRUE 1 1 58.3 1.8 FALSE "nivelle" "fr" NA
"6288" 2010 101 TRUE 2 2 69.2 2.79 FALSE "nivelle" "fr" "F"
"6294" 2007 116 FALSE 1 4 95.7 6.52 FALSE "nivelle" "fr" "F"
"6310" 2015 162 FALSE 1 1 61.6 1.41 FALSE "nivelle" "fr" "M"
"6335" 2014 125 FALSE 1 2 68.9 2.08 FALSE "nivelle" "fr" "F"
"6336" 2010 157 FALSE 1 1 73 2.52 FALSE "nivelle" "fr" "F"
"6342" 2014 150 TRUE 1 1 54.9 1.2 FALSE "nivelle" "fr" "F"
"6348" 2001 96 TRUE 1 2 77.6 4.41 FALSE "nivelle" "fr" "F"
"6350" 2015 109 FALSE 1 2 69 2.25 FALSE "nivelle" "fr" "M"
"6351" 2012 105 TRUE 1 2 81.7 4.18 FALSE "nivelle" "fr" "F"
"6359" 2014 122 FALSE 1 2 81.2 4.09 FALSE "nivelle" "fr" "F"
"6362" 2003 154 FALSE 1 1 59.6 1.47 FALSE "nivelle" "fr" "F"
"6364" 2004 83 TRUE 2 2 76.3 4.11 FALSE "nivelle" "fr" "F"
"6398" 2015 95 TRUE 2 2 69.1 2.34 FALSE "nivelle" "fr" "F"
"6407" 2015 110 TRUE 2 4 91.3 6.44 TRUE "nivelle" "fr" "F"
"6410" 2004 153 FALSE 1 1 61.6 1.8 FALSE "nivelle" "fr" "M"
"6412" 2000 98 TRUE 2 2 88.5 5.4 FALSE "nivelle" "fr" "F"
"6424" 2006 170 FALSE 1 1 71 3.39 FALSE "nivelle" "fr" "F"
"6425" 2000 158 TRUE 1 1 61.4 1.97 FALSE "nivelle" "fr" "F"
"6437" 2000 102 TRUE 2 2 80.4 3.65 FALSE "nivelle" "fr" "F"
"6444" 2001 149 TRUE 2 1 70.5 2.99 FALSE "nivelle" "fr" "F"
"6445" 2012 120 FALSE 1 2 80.9 3.62 FALSE "nivelle" "fr" "F"
"6451" 2015 120 FALSE 1 2 78.8 3.54 FALSE "nivelle" "fr" "F"
"6463" 2009 102 FALSE 1 2 74.2 3.38 FALSE "nivelle" "fr" "F"
"6464" 2001 109 FALSE 1 2 79.1 3 FALSE "nivelle" "fr" "F"
"6465" 2014 152 TRUE 2 1 74.3 3.34 FALSE "nivelle" "fr" "M"
"6469" 2000 114 FALSE 1 2 84 4.21 FALSE "nivelle" "fr" "F"
"6476" 2005 149 FALSE 1 1 NA 1.87 FALSE "nivelle" "fr" "M"
"6480" 2017 107 TRUE 2 2 72.4 2.73 FALSE "nivelle" "fr" "M"
"6501" 2014 181 FALSE 1 1 65.4 1.9 FALSE "nivelle" "fr" "F"
"6504" 2010 145 TRUE 3 1 58.2 1.66 FALSE "nivelle" "fr" "F"
"6507" 2011 96 FALSE 1 3 86.5 3.88 TRUE "nivelle" "fr" "F"
"6509" 2007 118 FALSE 1 2 79.9 3.77 FALSE "nivelle" "fr" "F"
"6523" 2011 112 FALSE 2 2 77.4 4.01 FALSE "nivelle" "fr" "F"
"6524" 2016 173 FALSE 2 1 60.2 1.51 FALSE "nivelle" "fr" "M"
"6525" 2012 NA FALSE 1 1 62.7 1.79 FALSE "nivelle" "fr" "F"
"6530" 2008 113 TRUE 1 2 77.1 3.51 FALSE "nivelle" "fr" "F"
"6533" 2001 103 FALSE 1 2 75 2.95 FALSE "nivelle" "fr" "F"
"6534" 2002 127 FALSE 2 2 82.4 3.46 FALSE "nivelle" "fr" "F"
"6535" 2006 95 TRUE 1 2 75.9 3.29 FALSE "nivelle" "fr" "F"
"6556" 2002 93 FALSE 1 4 93.6 5.09 FALSE "nivelle" "fr" "F"
"6561" 2008 171 FALSE 1 1 62.9 1.55 FALSE "nivelle" "fr" "M"
"6569" 2013 145 TRUE 1 1 68 2.29 FALSE "nivelle" "fr" "M"
"6579" 2013 120 FALSE 1 2 76.5 3.58 FALSE "nivelle" "fr" "M"
"6583" 2009 155 TRUE 2 1 71.2 2.81 FALSE "nivelle" "fr" "M"
"6584" 2010 106 TRUE 2 3 80.6 4.08 TRUE "nivelle" "fr" "F"
"6587" 2000 75 TRUE 2 4 89.3 6.07 FALSE "nivelle" "fr" "F"
"6596" 2011 107 FALSE 2 2 77.9 3.8 FALSE "nivelle" "fr" "F"
"6597" 2000 106 FALSE 2 3 89 4.52 FALSE "nivelle" "fr" "M"
"6609" 2004 141 FALSE 2 1 67 1.99 FALSE "nivelle" "fr" "M"
"6614" 2002 111 FALSE 1 2 87.7 4.83 FALSE "nivelle" "fr" "F"
"6626" 2006 167 FALSE 1 1 67.3 2.13 FALSE "nivelle" "fr" "M"
"6635" 2005 138 TRUE 1 1 70.8 2.69 FALSE "nivelle" "fr" "M"
"6636" 2001 419 FALSE 2 1 67.1 1.98 FALSE "nivelle" "fr" "M"
"6644" 2016 145 TRUE 2 1 61 2.05 FALSE "nivelle" "fr" "M"
"6654" 2006 98 FALSE 2 2 80.7 3.75 FALSE "nivelle" "fr" "F"
"6660" 2005 89 TRUE 2 2 78.5 3.99 TRUE "nivelle" "fr" "F"
"6664" 2015 173 FALSE 1 1 56.6 1.37 FALSE "nivelle" "fr" "M"
"6671" 2005 166 FALSE 1 1 68.6 2 FALSE "nivelle" "fr" "F"
"6698" 2004 103 TRUE 2 2 74.5 3.54 FALSE "nivelle" "fr" "F"
"6703" 2006 94 TRUE 2 2 80.4 4.96 FALSE "nivelle" "fr" "F"
"6713" 2003 158 FALSE 1 1 57 1.19 FALSE "nivelle" "fr" "M"
"6715" 2000 142 FALSE 1 1 69.8 2.73 FALSE "nivelle" "fr" "M"
"6729" 2013 175 TRUE 2 1 60 1.86 FALSE "nivelle" "fr" "F"
"6732" 2002 84 TRUE 1 2 81 4.51 FALSE "nivelle" "fr" "F"
"6734" 2007 141 TRUE 2 1 66.6 2.71 FALSE "nivelle" "fr" "F"
"6743" 2007 110 FALSE 1 3 84.4 3.97 FALSE "nivelle" "fr" "F"
"6760" 2002 141 TRUE 2 1 61.1 2.06 FALSE "nivelle" "fr" "M"
"6764" 2006 161 FALSE 1 1 64.9 2.17 FALSE "nivelle" "fr" "M"
"6771" 2002 93 FALSE 1 2 76.7 2.46 TRUE "nivelle" "fr" "F"
"6774" 2015 143 TRUE 2 1 75 3.28 FALSE "nivelle" "fr" "F"
"6775" 2001 121 FALSE 1 2 83.2 3.91 FALSE "nivelle" "fr" "F"
"6776" 2003 77 TRUE 2 2 77.7 3.86 FALSE "nivelle" "fr" "F"
"6789" 2000 96 FALSE 1 2 79.8 3.01 FALSE "nivelle" "fr" "M"
"6790" 2013 150 TRUE 2 1 65.3 2.27 FALSE "nivelle" "fr" "M"
"6791" 2013 153 TRUE 1 1 67.7 2.59 FALSE "nivelle" "fr" "M"
"6806" 2007 106 FALSE 1 2 87.4 4.46 FALSE "nivelle" "fr" "F"
"6812" 2000 77 TRUE 2 4 93 7.17 TRUE "nivelle" "fr" "F"
"6814" 2008 125 FALSE 1 3 84.3 4.89 FALSE "nivelle" "fr" "F"
"6815" 2012 183 FALSE 1 1 55.8 1.17 FALSE "nivelle" "fr" "M"
"6824" 2003 101 FALSE 1 3 76.3 2.65 FALSE "nivelle" "fr" "F"
"6835" 2000 158 TRUE 1 1 59.8 1.83 FALSE "nivelle" "fr" "F"
"6849" 2006 105 FALSE 1 2 80.5 3.43 FALSE "nivelle" "fr" "F"
"6850" 2000 179 TRUE 2 1 64.5 2.22 FALSE "nivelle" "fr" "M"
"6855" 2000 82 TRUE 1 2 72.1 3.13 FALSE "nivelle" "fr" "M"
"6868" 2004 151 FALSE 1 1 59.1 1.26 FALSE "nivelle" "fr" "M"
"6871" 2016 153 TRUE 1 1 65.6 2.28 FALSE "nivelle" "fr" "M"
"6884" 2015 110 TRUE 1 3 87.2 4.78 FALSE "nivelle" "fr" "F"
"6893" 2007 96 FALSE 1 3 79 3.42 FALSE "nivelle" "fr" "F"
"6895" 2001 102 FALSE 1 2 76.5 2.99 FALSE "nivelle" "fr" "M"
"6899" 2004 102 FALSE 1 2 73.8 3.25 FALSE "nivelle" "fr" "F"
"6913" 2007 117 FALSE 1 2 84.5 4.7 FALSE "nivelle" "fr" "F"
"6914" 2005 110 TRUE 1 3 91.7 6.78 FALSE "nivelle" "fr" "F"
"6915" 2013 178 FALSE 1 1 62.7 1.53 FALSE "nivelle" "fr" "M"
"6925" 2008 167 FALSE 1 1 67.9 2.51 FALSE "nivelle" "fr" "M"
"6926" 2000 107 FALSE 1 2 86.6 4.27 TRUE "nivelle" "fr" "F"
"6937" 2016 193 FALSE 1 1 64.5 2.01 FALSE "nivelle" "fr" "M"
"6938" 2006 102 TRUE 1 4 92.1 7.03 TRUE "nivelle" "fr" "F"
"6940" 2005 115 FALSE 3 3 82.6 3.5 TRUE "nivelle" "fr" "F"
"6944" 2012 152 TRUE 1 1 64.7 2.24 FALSE "nivelle" "fr" "M"
"6952" 2008 92 FALSE 1 2 79.5 3.36 FALSE "nivelle" "fr" "F"
"6953" 2010 163 TRUE 1 1 67.8 2.42 FALSE "nivelle" "fr" "M"
"6958" 2000 100 FALSE 1 3 86.6 4.79 FALSE "nivelle" "fr" "F"
"6960" 2005 171 FALSE 1 1 64.4 1.64 FALSE "nivelle" "fr" "M"
"6968" 2012 102 FALSE 1 3 96.1 5.3 FALSE "nivelle" "fr" "F"
"6976" 2016 113 TRUE 2 3 100.8 9.07 FALSE "nivelle" "fr" "M"
"6997" 2012 170 FALSE 1 1 55.9 1.2 FALSE "nivelle" "fr" "F"
"7018" 2003 101 TRUE 2 2 81 3.95 FALSE "nivelle" "fr" "F"
"7028" 2003 102 FALSE 1 2 77.7 3.13 FALSE "nivelle" "fr" "F"
"7030" 2005 116 FALSE 1 2 85 4.03 FALSE "nivelle" "fr" "F"
"7034" 2011 154 TRUE 2 1 68.3 2.44 FALSE "nivelle" "fr" "M"
"7037" 2009 150 FALSE 1 1 62.6 1.84 FALSE "nivelle" "fr" "M"
"7043" 2011 163 FALSE 1 1 69.3 1.89 NA "nivelle" "fr" "F"
"7044" 2002 170 FALSE 1 1 59.7 1.55 FALSE "nivelle" "fr" "M"
"7050" 2000 66 TRUE 1 4 95.3 7.79 FALSE "nivelle" "fr" "F"
"7051" 2001 143 FALSE 1 1 64.5 1.61 FALSE "nivelle" "fr" "F"
"7052" 2010 175 FALSE 1 1 64.3 1.93 FALSE "nivelle" "fr" "F"
"7056" 2002 116 FALSE 1 2 79.6 3.31 FALSE "nivelle" "fr" "F"
"7075" 2009 166 FALSE 2 1 52.5 0.94 FALSE "nivelle" "fr" "M"
"7082" 2012 151 FALSE 1 1 65.1 1.86 FALSE "nivelle" "fr" "M"
"7089" 2014 113 TRUE 1 2 78.6 4.65 FALSE "nivelle" "fr" "F"
"7099" 2002 109 FALSE 2 2 79.9 3.21 FALSE "nivelle" "fr" "F"
"7104" 2002 97 FALSE 2 3 83.6 3.99 FALSE "nivelle" "fr" "F"
"7107" 2002 152 FALSE 1 1 64.9 1.91 FALSE "nivelle" "fr" "M"
"7111" 2009 153 FALSE 1 1 74.9 3.35 FALSE "nivelle" "fr" "M"
"7114" 2017 167 FALSE 2 1 54.6 1.16 FALSE "nivelle" "fr" "M"
"7127" 2010 107 TRUE 2 2 72.1 3.26 TRUE "nivelle" "fr" "M"
"7131" 2003 105 TRUE 2 2 74.1 3.92 FALSE "nivelle" "fr" "F"
"7134" 2001 96 FALSE 1 3 77.9 2.91 FALSE "nivelle" "fr" "M"
"7136" 2004 111 FALSE 1 2 72.8 2.81 FALSE "nivelle" "fr" "F"
"7149" 2003 165 FALSE 1 1 67.7 2.02 FALSE "nivelle" "fr" "F"
"7155" 2012 120 FALSE 1 3 87.4 3.76 FALSE "nivelle" "fr" "F"
"NA.3" NA NA NA NA NA NA NA NA NA NA NA
"7160" 2012 152 TRUE 2 1 67.4 2.61 FALSE "nivelle" "fr" "F"
"7165" 2005 91 TRUE 1 2 80.1 3.79 FALSE "nivelle" "fr" "F"
"7174" 2011 163 FALSE 1 1 62.9 1.6 FALSE "nivelle" "fr" "M"
"7179" 2017 112 TRUE 1 2 75.8 3.47 FALSE "nivelle" "fr" "M"
"7191" 2016 160 TRUE 2 1 68.7 2.74 FALSE "nivelle" "fr" "M"
"7197" 2007 91 TRUE 3 4 97.6 8.06 TRUE "nivelle" "fr" "F"
"7216" 2000 93 TRUE 1 2 80.1 4.43 FALSE "nivelle" "fr" "F"
"7217" 2017 79 TRUE 3 2 71.5 3.18 FALSE "nivelle" "fr" "F"
"7218" 2009 122 FALSE 1 2 82.3 3.88 TRUE "nivelle" "fr" "F"
"7220" 2009 93 FALSE 1 2 83.7 3.53 FALSE "nivelle" "fr" "F"
"7223" 2008 96 TRUE 3 2 71.2 2.8 FALSE "nivelle" "fr" "F"
"7230" 2004 120 FALSE 1 2 82.6 4.48 FALSE "nivelle" "fr" "F"
"7242" 2000 96 TRUE 1 2 78.6 4.84 FALSE "nivelle" "fr" "M"
"7253" 2004 114 TRUE 2 3 92.6 5.6 FALSE "nivelle" "fr" "M"
"7256" 2003 98 TRUE 2 2 78.8 3.57 FALSE "nivelle" "fr" "F"
"7259" 2002 89 TRUE 2 2 79.7 3.63 FALSE "nivelle" "fr" "F"
"7266" 2015 129 FALSE 1 2 77.7 3.17 TRUE "nivelle" "fr" "F"
"7267" 2008 147 TRUE 1 1 67.8 2.77 FALSE "nivelle" "fr" "M"
"7272" 2002 89 TRUE 2 2 78.8 4.15 FALSE "nivelle" "fr" "F"
"7276" 2005 79 TRUE 1 2 71.6 3.41 TRUE "nivelle" "fr" "F"
"7277" 2013 109 FALSE 1 4 93.1 5.86 FALSE "nivelle" "fr" "F"
"7279" 2011 159 TRUE 2 1 66.6 2.52 FALSE "nivelle" "fr" "F"
"7280" 2001 111 FALSE 1 2 79.9 3.67 FALSE "nivelle" "fr" "F"
"7297" 2006 177 FALSE 1 1 60.7 1.37 FALSE "nivelle" "fr" "M"
"7302" 2014 145 TRUE 2 1 54.2 1.21 FALSE "nivelle" "fr" "M"
"7304" 2013 161 TRUE 2 1 60.4 1.56 FALSE "nivelle" "fr" "M"
"7311" 2017 163 TRUE 2 1 55.6 1.37 FALSE "nivelle" "fr" "M"
"7312" 2001 130 TRUE 2 1 68.1 2.33 FALSE "nivelle" "fr" "M"
"7314" 2012 130 FALSE 1 2 83.3 3.34 FALSE "nivelle" "fr" "F"
"7317" 2004 90 TRUE 2 2 88.9 5.92 TRUE "nivelle" "fr" "F"
"7324" 2001 138 FALSE 1 1 60.5 1.64 FALSE "nivelle" "fr" "F"
"7337" 2001 87 TRUE 1 3 95.5 7 FALSE "nivelle" "fr" "F"
"7339" 2004 182 FALSE 1 1 70.6 2.33 TRUE "nivelle" "fr" "M"
"7351" 2011 181 TRUE 2 1 62.7 1.79 FALSE "nivelle" "fr" "M"
"7356" 2001 114 FALSE 1 2 73 2.96 FALSE "nivelle" "fr" "F"
"7361" 2009 82 TRUE 3 3 80.2 3.43 FALSE "nivelle" "fr" "F"
"7363" 2010 162 TRUE 2 1 70.3 2.87 FALSE "nivelle" "fr" "F"
"7375" 2008 136 TRUE 2 1 67.5 3.06 FALSE "nivelle" "fr" "M"
"7377" 2006 135 TRUE 2 1 64.8 2.1 FALSE "nivelle" "fr" "F"
"7392" 2011 105 FALSE 1 2 83.8 4.45 FALSE "nivelle" "fr" "M"
"7394" 2001 85 TRUE 1 2 73.9 3.64 TRUE "nivelle" "fr" "M"
"7397" 2012 156 TRUE 1 1 62.4 2 FALSE "nivelle" "fr" "M"
"7398" 2017 147 TRUE 2 1 58.6 1.9 FALSE "nivelle" "fr" "M"
"7419" 2005 114 FALSE 1 2 74.4 2.63 FALSE "nivelle" "fr" "F"
"7421" 2008 99 TRUE 3 2 79.6 4.33 FALSE "nivelle" "fr" "M"
"7425" 2008 118 FALSE 2 2 67.8 1.74 FALSE "nivelle" "fr" "F"
"7436" 2008 176 TRUE 1 1 74.8 3.66 FALSE "nivelle" "fr" "M"
"7439" 2005 105 FALSE 1 3 91.5 5.27 FALSE "nivelle" "fr" "F"
"7444" 2000 107 FALSE 2 2 86.2 4.66 FALSE "nivelle" "fr" "F"
"7447" 2008 112 FALSE 1 2 80.3 3.43 FALSE "nivelle" "fr" "F"
"7448" 2001 144 TRUE 2 1 56.9 1.4 FALSE "nivelle" "fr" "M"
"7462" 2008 154 FALSE 2 1 74.7 2.96 FALSE "nivelle" "fr" "F"
"7465" 2002 88 TRUE 2 4 86.5 5.5 FALSE "nivelle" "fr" "F"
"7470" 2011 115 TRUE 2 2 76.9 3.85 FALSE "nivelle" "fr" "M"
"7475" 2002 86 TRUE 2 2 73.9 3.37 FALSE "nivelle" "fr" "F"
"7483" 2004 123 FALSE 2 2 77.7 3.95 TRUE "nivelle" "fr" "F"
"7486" 2000 88 TRUE 2 2 88 4.84 TRUE "nivelle" "fr" "F"
"7492" 2012 133 FALSE 1 4 85.3 3.78 FALSE "nivelle" "fr" "F"
"7494" 2011 119 FALSE 1 2 80.9 3.51 FALSE "nivelle" "fr" "M"
"7497" 2002 107 FALSE 2 3 86 4.71 FALSE "nivelle" "fr" "F"
"7501" 2009 151 TRUE 2 1 61.8 1.96 FALSE "nivelle" "fr" "M"
"7504" 2001 102 FALSE 2 2 87.5 4.68 TRUE "nivelle" "fr" "F"
"7505" 2006 150 TRUE 1 1 60.5 2.1 FALSE "nivelle" "fr" "M"
"7517" 2005 171 FALSE 1 1 69.2 2.14 FALSE "nivelle" "fr" "F"
"7542" 2000 94 TRUE 2 2 76.6 3.75 FALSE "nivelle" "fr" "M"
"7555" 2004 106 FALSE 1 2 78.5 3.79 FALSE "nivelle" "fr" "F"
"7562" 2012 106 FALSE 1 2 76.7 3.15 FALSE "nivelle" "fr" "F"
"7564" 2012 121 FALSE 1 2 82.5 4.17 FALSE "nivelle" "fr" "F"
"7568" 2015 127 FALSE 1 2 83.1 4.02 FALSE "nivelle" "fr" "M"
"7582" 2012 123 FALSE 2 2 74 2.5 FALSE "nivelle" "fr" "F"
"7583" 2013 156 FALSE 2 1 63 1.68 FALSE "nivelle" "fr" "F"
"7590" NA 179 FALSE 2 1 61.3 1.41 FALSE "nivelle" "fr" "M"
"7595" 2001 91 TRUE 2 2 72.4 2.8 FALSE "nivelle" "fr" "F"
"7598" 2001 107 FALSE 1 2 84.8 4.05 FALSE "nivelle" "fr" "F"
"7609" 2007 108 FALSE 1 2 89.2 5.75 FALSE "nivelle" "fr" "M"
"7612" 2007 102 FALSE 1 3 81 3.09 FALSE "nivelle" "fr" "F"
"7614" 2008 92 TRUE 2 2 71.4 2.81 FALSE "nivelle" "fr" "F"
"7617" 2017 162 FALSE 2 1 68.8 1.94 FALSE "nivelle" "fr" "M"
"7625" 2006 120 FALSE 2 2 81.1 3.1 FALSE "nivelle" "fr" "F"
"7633" 2003 92 TRUE 2 2 85.7 5.71 FALSE "nivelle" "fr" "F"
"7640" 2005 152 FALSE 1 1 62.6 1.85 FALSE "nivelle" "fr" "F"
"7653" 2000 99 FALSE 1 4 100 6.41 FALSE "nivelle" "fr" "F"
"7656" 2011 112 FALSE 1 2 76.2 2.81 FALSE "nivelle" "fr" "F"
"7677" 2002 93 TRUE 1 3 81.3 4.15 FALSE "nivelle" "fr" "F"
"7682" 2011 100 FALSE 2 2 73.9 2.45 FALSE "nivelle" "fr" "M"
"7692" 2005 105 FALSE 1 2 79.9 3.24 FALSE "nivelle" "fr" "M"
"7698" 2009 128 FALSE 1 2 85.7 4.68 FALSE "nivelle" "fr" "F"
"7700" 2003 101 TRUE 2 2 75.2 3.31 FALSE "nivelle" "fr" "M"
"7703" 2004 92 TRUE 1 3 93.5 5.56 FALSE "nivelle" "fr" "F"
"7709" 2002 111 FALSE 2 2 77.3 3.21 FALSE "nivelle" "fr" "M"
"7711" 2016 121 FALSE 1 2 71.3 2.38 TRUE "nivelle" "fr" "M"
"7712" 2012 156 TRUE 1 1 65.2 1.92 FALSE "nivelle" "fr" "F"
"7717" 2002 107 TRUE 2 2 84.7 4.44 FALSE "nivelle" "fr" "F"
"7724" 2016 164 FALSE 1 1 66 1.94 FALSE "nivelle" "fr" "F"
"7730" 2015 128 FALSE 1 3 88.8 6.09 FALSE "nivelle" "fr" "F"
"7735" 2000 89 FALSE 1 2 75.7 2.61 FALSE "nivelle" "fr" "F"
"7737" 2005 116 FALSE 1 2 75.9 3.34 FALSE "nivelle" "fr" "F"
"7740" 2013 153 TRUE 1 1 70.1 3.39 TRUE "nivelle" "fr" "M"
"7743" 2002 164 FALSE 1 1 69.4 2.47 FALSE "nivelle" "fr" "M"
"7750" 2005 104 FALSE 1 2 75.3 2.63 FALSE "nivelle" "fr" "F"
"7754" 2007 109 TRUE 2 2 78.8 3.8 FALSE "nivelle" "fr" "F"
"7768" 2004 139 TRUE 2 1 73.5 2.6 FALSE "nivelle" "fr" "F"
"7788" 2004 146 TRUE 1 1 64.4 2.18 FALSE "nivelle" "fr" "F"
"7790" 2004 109 FALSE 3 3 86.2 4.02 TRUE "nivelle" "fr" "F"
"7795" 2000 144 FALSE 2 1 68 1.76 FALSE "nivelle" "fr" "M"
"7804" 2014 133 FALSE 2 3 79.6 4.2 FALSE "nivelle" "fr" "F"
"7805" 2010 90 TRUE 1 3 80.9 4.73 FALSE "nivelle" "fr" "M"
"7819" 2014 110 TRUE 1 2 69.7 3.26 FALSE "nivelle" "fr" "M"
"7822" 2004 92 TRUE 2 2 74.6 2.91 FALSE "nivelle" "fr" "M"
"7828" 2013 151 FALSE 1 1 60.2 1.3 FALSE "nivelle" "fr" "M"
"7849" 2003 126 FALSE 2 4 94.2 6.22 FALSE "nivelle" "fr" "M"
"7854" 2006 94 FALSE 1 2 74.7 2.82 FALSE "nivelle" "fr" "F"
"7856" 2009 136 FALSE 1 2 68.2 2.49 FALSE "nivelle" "fr" "F"
"7857" 2011 164 FALSE 2 1 61.1 1.65 FALSE "nivelle" "fr" "F"
"7863" 2001 94 FALSE 1 2 75.1 3.01 TRUE "nivelle" "fr" "M"
"7881" 2014 109 FALSE 1 2 72.3 2.3 FALSE "nivelle" "fr" "F"
"7892" 2002 91 TRUE 2 2 79.7 4.16 TRUE "nivelle" "fr" "M"
"7893" 2006 150 TRUE 2 1 61.9 2.17 FALSE "nivelle" "fr" "F"
"7903" 2007 122 FALSE 1 NA 82.4 3.78 FALSE "nivelle" "fr" "F"
"7909" 2006 158 FALSE 1 1 65.5 1.88 FALSE "nivelle" "fr" "M"
"7910" 2004 79 TRUE 2 4 93 7.08 TRUE "nivelle" "fr" "M"
"7918" 2017 125 FALSE 1 4 92.2 6.13 TRUE "nivelle" "fr" "F"
"7919" 2011 154 TRUE 2 1 63.4 2.43 FALSE "nivelle" "fr" "M"
"7921" 2004 97 TRUE 3 3 92.4 6.39 FALSE "nivelle" "fr" "F"
"7945" 2001 105 FALSE 1 2 77 3.57 FALSE "nivelle" "fr" "F"
"7947" 2006 93 TRUE 1 2 69 2.57 FALSE "nivelle" "fr" "F"
"7955" 2001 110 FALSE 1 2 78.6 3.44 FALSE "nivelle" "fr" "F"
"7958" 2013 166 FALSE 1 1 67 1.96 FALSE "nivelle" "fr" "F"
"7966" 2013 124 FALSE 1 3 83.7 3.95 FALSE "nivelle" "fr" "F"
"7973" 2000 90 FALSE 1 2 74.8 2.91 FALSE "nivelle" "fr" "F"
"7989" 2004 138 TRUE 1 1 62.9 1.69 FALSE "nivelle" "fr" "F"
"7992" 2013 129 FALSE 1 2 77.3 3.32 FALSE "nivelle" "fr" "F"
"8002" 2012 150 TRUE 2 1 69.2 2.91 FALSE "nivelle" "fr" "M"
"8010" 2016 117 FALSE 1 2 67.9 2.18 FALSE "nivelle" "fr" "F"
"8014" 2002 155 FALSE 1 1 72.2 2.37 FALSE "nivelle" "fr" "F"
"8023" 2006 94 FALSE 2 4 93.3 6.08 TRUE "nivelle" "fr" "F"
"8030" 2005 69 TRUE 2 2 78.4 3.96 TRUE "nivelle" "fr" "F"
"8058" 2003 180 FALSE 1 1 62.3 1.85 FALSE "nivelle" "fr" "F"
"8067" 2017 154 NA 1 1 58.3 1.48 FALSE "nivelle" "fr" "M"
"8076" 2006 172 TRUE 1 1 64.5 2.05 FALSE "nivelle" "fr" "F"
"8079" 2007 103 TRUE 1 2 74.5 3.47 FALSE "nivelle" "fr" "F"
"8081" 2012 161 TRUE 1 1 61.8 1.89 FALSE "nivelle" "fr" "M"
"8085" 2015 110 TRUE 1 2 73.9 3.52 FALSE "nivelle" "fr" "M"
"8090" 2004 85 TRUE 2 4 86.6 5.96 FALSE "nivelle" "fr" "F"
"8106" 2005 155 TRUE 2 1 59.7 1.75 FALSE "nivelle" "fr" "M"
"8107" 2007 169 FALSE 1 1 58.2 1.49 FALSE "nivelle" "fr" "F"
"8110" 2005 99 TRUE 2 2 73 3.01 FALSE "nivelle" "fr" "F"
"8122" 2002 100 FALSE 1 2 84.8 3.5 FALSE "nivelle" "fr" "F"
"8123" 2009 109 TRUE 2 2 85.4 5.76 FALSE "nivelle" "fr" "M"
"8132" 2002 85 TRUE 1 4 91.9 6.63 TRUE "nivelle" "fr" "F"
"8137" 2002 106 FALSE 1 2 73.5 2.65 FALSE "nivelle" "fr" "F"
"8142" 2008 172 FALSE 1 1 66.1 1.97 FALSE "nivelle" "fr" "M"
"8143" 2013 127 TRUE 1 2 71.8 3.54 FALSE "nivelle" "fr" "M"
"8151" 2016 135 FALSE 2 2 75 3.14 FALSE "nivelle" "fr" "F"
"8157" 2009 162 FALSE 1 1 69 2.21 FALSE "nivelle" "fr" "F"
"8158" 2008 154 TRUE 2 1 69.8 2.9 FALSE "nivelle" "fr" "F"
"8164" 2004 154 FALSE 1 1 63.5 1.57 FALSE "nivelle" "fr" "F"
"8168" 2016 157 FALSE 1 1 62.5 1.68 FALSE "nivelle" "fr" "F"
"8171" 2004 124 FALSE 1 2 83.4 3.73 FALSE "nivelle" "fr" "M"
"8184" 2002 87 TRUE 2 2 76 3.99 FALSE "nivelle" "fr" "F"
"8196" 2000 98 FALSE 2 3 83.7 3.95 FALSE "nivelle" "fr" "M"
"8201" 2011 166 FALSE 1 1 59.6 1.52 FALSE "nivelle" "fr" "F"
"8211" 2004 170 FALSE 2 1 64.4 2.03 FALSE "nivelle" "fr" "M"
"8213" 2011 115 FALSE 1 2 76.5 3.21 FALSE "nivelle" "fr" "F"
"8218" 2017 144 TRUE 1 1 66.3 2.19 FALSE "nivelle" "fr" "M"
"8221" NA 95 FALSE 1 4 96.5 5.84 FALSE "nivelle" "fr" "F"
"8230" 2006 99 FALSE 1 2 79.7 3.18 FALSE "nivelle" "fr" "F"
"8237" 2000 122 FALSE 1 4 99.2 7.3 FALSE "nivelle" "fr" "M"
"8238" 2007 112 FALSE 1 2 76.4 2.66 TRUE "nivelle" "fr" "M"
"8243" 2002 167 FALSE 1 1 67.1 1.72 TRUE "nivelle" "fr" "F"
"8254" 2002 82 TRUE 1 3 82.3 5.25 FALSE "nivelle" "fr" "M"
"8269" 2001 114 FALSE 1 2 73.1 2.68 FALSE "nivelle" "fr" "F"
"8270" 2016 158 TRUE 3 1 67.5 2.66 FALSE "nivelle" "fr" "M"
"8273" 2009 155 FALSE 1 1 67.3 2.1 FALSE "nivelle" "fr" "M"
"8297" 2009 158 TRUE 1 1 64 2.16 FALSE "nivelle" "fr" "M"
"8303" 2016 123 FALSE 1 3 78.7 3.96 FALSE "nivelle" "fr" "F"
